"","Age","Gender","DoPL_z","dominance_z","prestige_z","leadership_z","UMS_z","UMS_Intimacy_z","UMS_Affiliation_z","DOSPERT_Likelihood_z","DOSPERT_Perception_z","DOSPERT_Benefit_z","DOSPERT_Ethical_Likelihood_z","DOSPERT_Financial_Likelihood_z","DOSPERT_HS_Likelihood_z","DOSPERT_Recreation_Likelihood_z","DOSPERT_Social_Likelihood_z","DOSPERT_Ethical_Benefit_z","DOSPERT_Financial_Benefit_z","DOSPERT_HS_Benefit_z","DOSPERT_Recreation_Benefit_z","DOSPERT_Social_Benefit_z","DOSPERT_Ethical_Perception_z","DOSPERT_Financial_Perception_z","DOSPERT_HS_Perception_z","DOSPERT_Recreation_Perception_z","DOSPERT_Social_Perception_z","DOSPERT_Ethical_Preference_z","DOSPERT_Financial_Preference_z","DOSPERT_Social_Preference_z","DOSPERT_HS_Preference_z","DOSPERT_Recreation_Preference_z","DOSPERT_General_Preference_z"
"49",0.0169347309040279,"0",0.465024925792834,-1.17367327722369,0.547841330584773,1.68122188348982,-0.0962724731717951,-1.00088092808157,0.346359611298976,1.09481046176089,-0.216217788141108,1.97479749815597,0.828983620820169,0.893982172320149,2.19198108800364,0.38464311317809,2.1507405760686,1.38386462220475,2.35221615844067,2.13373979867632,0.569865915382752,2.1507405760686,-0.148778438102535,0.989687744181823,-0.99329412940072,0.0232284205925756,-0.724408172871256,1.3766544855366,2.44499857132519,2.21192973812031,2.24970983918556,0.519700029764159,2.00265809040573
"50",1.31991284987276,"1",1.13866625385815,0.259919391517213,1.41040002129271,0.975680752800331,0.901110348888,0.990118767564559,0.72328036477139,-0.724070155720253,1.41091268532757,-0.352502008629036,0.0726780160719054,-0.506940478892131,-1.18371657473836,-0.31147730360617,-0.316775743762042,-0.247793665280972,-0.483728739317271,-0.60963994247895,0.124407347724404,-0.316775743762042,1.41339516197408,0.989687744181823,0.929769504846023,1.09754287299919,1.6791309007043,-0.448940067358344,-0.373406762409423,-0.444846215288807,-0.715045228246777,-0.212524248222866,-0.398557131472518
"51",-0.308809798838155,"0",-0.292821568280642,-0.277677859260625,-1.39291572350809,0.799295470127958,-0.951172034937334,-0.204481049823116,-1.16132340259068,-1.12195029079425,-1.79250043431389,-0.304016602237682,-0.683627588676358,-1.44088891303365,-0.404709421797897,-1.23963785931852,-0.316775743762042,-0.480887706350361,-0.105602752949545,0.0762049928098685,-0.543780503763119,-0.316775743762042,-1.26461672387155,-1.32793545421865,-2.06166281509336,-1.48081181277669,-1.59842238144418,-0.265135930733382,-0.201293889362177,-0.151948814116848,0.393651977249187,-0.023438480317963,-0.201158843377619
"52",-0.960298858322521,"0",0.0439990957520135,-0.277677859260625,0.116561985230803,0.270139622110841,1.04359360918226,0.591918828435334,1.1002011182438,0.526410268798035,-0.470456924620589,0.37477908724128,0.576881752570748,0.427007955249389,0.11462868016241,0.38464311317809,-0.522402103747929,0.451488457927196,0.650649219785907,1.2192798849579,-0.0983219361047705,-0.522402103747929,-0.148778438102535,-0.169123855018413,-0.352272917985139,-0.836223141332717,-0.505904620728024,0.47025863154255,0.652118118692386,-0.453079991664412,1.26145815004146,0.180612593613496,0.415657976427358
"53",-0.743135838494399,"1",0.633435257809162,-0.0984787756680124,1.41040002129271,0.270139622110841,0.473660568005231,1.38831870669378,-0.0305611421734389,-0.0419899241648234,1.56345616721526,-0.788870666151226,0.324779884321327,0.427007955249389,-0.66437847277805,-0.0794371646780835,-0.111149383776155,-0.713981747419751,-0.861854725684997,-0.60963994247895,-1.21196835525064,-0.111149383776155,0.967059847666476,0.757925424341776,1.35711697912308,1.74213154444316,1.89763445284753,-0.83373747766812,-0.769561590719122,-0.26087399821001,-0.777599856100031,-1.61693727610059,-0.841692168789925
"54",-0.634554328580338,"0",-2.48215588449291,-1.17367327722369,-3.76495212295493,-0.964557356595767,-1.80607159670287,-2.19548074546924,-1.34978377932689,-0.610390117127681,-0.673848233804174,1.00508937032889,-0.431525720426937,0.193520846714009,-0.66437847277805,-1.00759772039043,1.32823513612505,0.451488457927196,1.59596418570522,-0.381024964049344,1.23805376687028,1.32823513612505,-0.148778438102535,-0.169123855018413,-0.565946655123666,-0.836223141332717,-1.16141527715772,0.47025863154255,1.59158656327059,1.43698788298224,-0.272499093919323,1.38696066997038,1.0549538284653
"55",-0.200228288924094,"0",-1.30328356037861,-1.17367327722369,-1.17727605083111,-0.611786791251022,-2.09103811729139,-1.00088092808157,-2.29208566300793,-1.80403052234968,-3.21623959859898,-2.1949474515005,-1.69203506167404,-0.973914695962891,-2.48206182963912,-1.23963785931852,-1.96178662364914,-0.94707578848914,-2.3743586711559,-2.4385597699158,-1.88015620673816,-1.96178662364914,-2.60362266679436,-3.41379633277907,-2.70268402650894,-4.27402938903389,-0.942911725014488,-0.513132307668665,-2.63932521065552,-1.83851797827325,-1.97217038622255,-0.371505100084557,-2.02447550902785
"56",1.10274983004464,"0",-0.713847398321462,-0.63607602644585,0.332201657907788,-1.14094263926814,-1.3786218158201,0.591918828435334,-2.10362528627172,0.299050191612891,0.546499621297335,2.31419534289546,0.324779884321327,0.893982172320149,0.633966782122717,-0.0794371646780835,2.56199329604037,2.5493348275517,0.650649219785907,2.13373979867632,2.57442946984532,2.56199329604037,0.743892190512674,-0.169123855018413,-0.138599180846612,0.667817092036545,1.24212379641783,2.37284826965467,0.652118118692386,2.44318871839765,2.12460058347904,2.13115719277865,2.30633795578504
"57",NA,"1",-0.88225773033779,-0.0984787756680124,-0.0990776874461824,-1.67009848728526,-0.381238993760308,-0.60268098895234,-0.219021518909646,-1.63351046446083,0.902434412368608,0.229322868067217,-1.69203506167404,-0.740427587427511,-0.924047523758204,-1.23963785931852,-0.111149383776155,-0.247793665280972,0.461586226602044,0.990664906528294,-0.0983219361047705,-0.111149383776155,1.19022750482028,0.294400784661681,0.288748293430442,0.882679982517869,1.24212379641783,-0.414739809014723,0.504959330733561,-0.202294517975626,0.944021271420494,-0.347560610442068,0.206475218520224
"58",-0.634554328580338,"0",-0.629642232313298,0.259919391517213,-1.17727605083111,-0.611786791251022,-0.951172034937334,-1.00088092808157,-0.784402649118268,0.753770345983178,0.0888691756342692,-1.17675391728206,0.576881752570748,-0.273453370356751,0.633966782122717,1.31280366889044,-0.728028463733816,-1.18016982955853,-1.80716969160431,-1.06686989933816,-0.321051219933945,-0.728028463733816,-0.59511375241014,0.526163104501729,-0.138599180846612,0.452954201555222,0.149606035701672,-1.04753359625978,-1.72939748577574,-0.715158182389068,-1.00586853229575,-0.416575322154325,-1.16072135812171
